#{"t_start": 1785492356.0697904, "env_id": "DriverFatigue-v0"}
r,l,t
191.296321,50,67.524066
174.473216,50,67.636644
229.189519,50,67.752103
166.119874,50,67.860222
202.937148,50,67.971583
205.560502,50,68.094588
180.025803,50,68.205701
197.601354,50,68.327084
253.538503,50,68.4398
263.303045,50,68.549122
38.721765,50,68.664232
231.599089,50,68.774824
243.392087,50,68.892346
249.188285,50,69.001508
278.119048,50,69.122861
273.658979,50,69.234421
256.479457,50,69.345301
233.219455,50,69.462708
240.002861,50,69.570747
243.434013,50,69.692781
259.049727,50,69.801919
177.676586,50,69.913183
212.148162,50,70.02667
219.959597,50,70.140523
257.556724,50,70.254535
247.102896,50,70.359561
209.719379,50,70.476197
203.573955,50,70.584983
216.743648,50,70.702861
233.679936,50,70.811197
152.483493,50,70.909974
247.973579,50,71.021622
245.45357,50,71.133431
295.247736,50,71.257344
302.86304,50,71.368207
266.85607,50,71.48289
147.647373,50,71.596138
42.574268,50,71.704732
253.792621,50,71.825023
182.86381,50,71.930892
193.802849,50,72.043026
217.882548,50,72.142262
234.823013,50,72.255537
224.270815,50,72.364
149.427239,50,72.472636
164.571228,50,72.592553
205.978745,50,72.702046
260.168927,50,72.824249
218.625358,50,72.931505
182.743032,50,73.04525
184.744791,50,73.162511
215.807086,50,73.270562
245.516856,50,73.390827
237.893592,50,73.501516
69.978189,50,73.622971
194.908048,50,73.733123
167.837103,50,73.844157
220.664835,50,73.961195
185.477403,50,74.070477
170.86873,50,74.188228
301.56092,50,74.287178
212.671093,50,74.401245
213.249275,50,74.512735
252.655513,50,74.628208
211.915216,50,74.745402
263.336633,50,74.854552
127.63987,50,74.97073
226.074013,50,75.078804
238.776963,50,75.195135
41.597598,50,75.304357
230.416796,50,75.419785
248.423763,50,75.530874
206.524363,50,75.634385
288.268029,50,75.754153
277.068397,50,75.917001
164.884332,50,76.035952
234.254535,50,76.148813
268.243602,50,76.270139
177.149833,50,76.379808
188.849608,50,76.487187
250.281688,50,76.59739
208.418557,50,76.713236
226.690285,50,76.831063
172.566282,50,76.944597
210.248994,50,77.058601
153.435968,50,77.165311
34.242379,50,77.288886
255.621517,50,77.401595
291.343531,50,77.507083
269.540075,50,77.627637
231.166691,50,77.740162
285.767156,50,77.858187
208.376682,50,77.971561
251.544351,50,78.081306
281.812973,50,78.196559
276.857666,50,78.312566
280.221882,50,78.430618
247.229357,50,78.543112
259.719427,50,78.651851
234.742783,50,78.761208
226.507449,50,78.873894
162.031719,50,78.992717
275.71944,50,79.088729
251.972114,50,79.20136
179.199795,50,79.311517
247.351415,50,79.421598
210.930964,50,79.540087
132.922866,50,79.639156
104.234104,50,79.745244
219.840534,50,79.85702
252.725836,50,79.965204
254.950361,50,80.077634
244.685958,50,80.200401
308.804839,50,80.314092
153.531444,50,80.427142
255.932927,50,80.538799
237.690236,50,80.646997
213.207393,50,80.759048
285.132886,50,80.86847
240.3545,50,80.984859
189.966238,50,81.09605
250.676738,50,81.207897
180.671264,50,81.328785
224.88449,50,81.440068
188.207216,50,81.560882
233.444314,50,81.671324
168.766408,50,81.792558
145.132691,50,81.90265
244.573165,50,82.015368
222.163082,50,82.131216
278.298404,50,82.243054
300.017966,50,82.366649
246.579102,50,82.476709
299.26938,50,82.598287
272.408555,50,82.710626
209.724494,50,82.831693
152.608289,50,82.933905
265.470247,50,83.045084
292.19798,50,83.155578
307.384318,50,83.274521
68.751036,50,83.394477
307.957363,50,83.503908
191.268919,50,83.620464
-83.73398,50,83.725958
39.490229,50,83.849962
222.647287,50,83.961177
209.264962,50,84.079528
133.45099,50,84.192478
258.700922,50,84.30755
255.479246,50,84.417592
169.022928,50,84.532698
163.908287,50,84.644009
292.496297,50,84.758111
276.059181,50,84.874772
269.424619,50,84.988909
243.515282,50,85.108355
